word	medial_cap	medial_lower	initial_cap	classification
hives	0	17	0	common
hivin	1	0	0	proper
hivite	9	0	0	proper
hivites	16	0	0	proper
hivy	0	1	0	common
hizkiah	1	0	0	proper
hizkijah	1	0	0	proper
hjckrrh	1	0	0	proper
hk	46	2	6	proper
hkbh	5	0	0	proper
hkeh	2	0	0	proper
hkg	15	0	0	proper
hkld	4	0	0	proper
hl	3	0	1	proper
hlc	1	0	0	proper
hlco	1	0	0	proper
hldn	3	0	0	proper
hldr	1	0	0	proper
hlestakov	1	0	0	proper
hlg	2	0	0	proper
hliustov	1	0	1	proper
hlm	2	0	0	proper
hlme	2	0	0	proper
hlne	148	0	20	proper
hlose	6	0	4	proper
hloses	1	0	0	proper
hlt	2	0	0	proper
hly	3	0	0	proper
hm	17	12	18	proper
hmdy	1	0	0	proper
hmi	1	0	0	proper
hmm	0	0	1	dual
hmmwv	1	0	0	proper
hmo	9	0	2	proper
hmoa	2	0	0	proper
hmorrhage	0	1	0	common
hmpf	0	0	1	dual
hms	3	0	0	proper
hmsb	5	0	0	proper
hmte	3	0	0	proper
hmx	3	0	0	proper
hmy	2	0	0	proper
hnat	2	0	0	proper
hndh	1	0	0	proper
hnh	1	0	0	proper
hnkg	1	0	0	proper
hnm	1	0	0	proper
hnsn	3	0	0	proper
hnt	3	0	0	proper
hnz	4	0	0	proper
ho	63	72	59	dual
hoa	0	7	1	common
hoadley	1	0	0	proper
hoag	11	0	10	proper
hoag's	2	0	0	proper
hoagy	1	0	0	proper
hoak	1	0	0	proper
hoaps	1	0	0	proper
hoar	0	18	0	common
hoard	0	20	0	common
hoarded	0	18	0	common
hoarder	0	1	0	common
hoarding	0	24	0	common
hoards	0	7	0	common
hoare	11	0	1	proper
hoarfrost	0	10	0	common
hoarse	2	205	0	common
hoarsely	0	63	0	common
hoarseness	0	4	0	common
hoarser	0	5	0	common
hoary	0	31	0	common
hoast	1	1	0	proper
hoawhup	0	0	1	dual
hoax	0	3	0	common
hoaxed	0	1	0	common
hoaxes	0	1	0	common
hoaxing	0	1	0	common
hob	0	31	1	common
hobab	2	0	0	proper
hobah	1	0	0	proper
hobart	1	0	0	proper
hobbadehoy	0	1	0	common
hobbadyhoy	0	1	0	common
hobbema	2	0	0	proper
hobbes	6	0	0	proper
hobbies	0	5	1	common
hobbing	0	1	0	common
hobble	0	5	0	common
hobbled	0	24	0	common
hobbledehoy	0	3	0	common
hobbledehoyhood	0	1	0	common
hobbledehoys	0	1	0	common
hobbles	0	3	0	common
hobbling	0	21	0	common
hobbs	1	0	0	proper
hobby	1	27	0	common
hobday	1	0	0	proper
hobgoblin	0	7	0	common
hobgoblins	2	8	0	common
hobnails	0	1	0	common
hobnobbed	0	1	0	common
hobo	0	1	0	common
hobomack	2	0	0	proper
hoboyes	0	0	4	dual
hobserve	0	1	0	common
hobvious	0	1	0	common
hobvus	0	1	0	common
hoby	2	0	0	proper
hoc	3	12	1	common
hoces	2	0	0	proper
hoch	0	2	2	common
hoche	1	0	2	proper
hochgeboren	1	0	0	proper
hock	8	3	0	proper
hock's	1	0	0	proper
hockaday	1	0	0	proper
hockett	2	0	0	proper
hockey	0	1	0	common
hockin	4	0	2	proper
hocking	1	1	0	proper
hockley	1	0	0	proper
hocus	0	10	0	common
hocussed	0	3	0	common
hocussing	0	1	0	common
hod	1	6	0	common
hodaiah	1	0	0	proper
hodaviah	3	0	0	proper
hodeidah	2	0	0	proper
hodel	5	0	4	proper
hodes	1	0	0	proper
hodesh	1	0	0	proper
hodevah	1	0	0	proper
hodge	4	1	0	proper
hodgepodge	0	2	0	common
hodges	20	0	2	proper
hodgkin	3	0	0	proper
hodiah	1	0	0	proper
hodijah	5	0	0	proper
hodler	0	1	0	common
hodman	0	1	0	common
hodosh	1	0	0	proper
hodson	9	0	1	proper
hoe	2	20	2	common
hoechst	21	0	12	proper
hoed	0	3	0	common
hoedown	1	0	0	proper
hoeing	0	3	0	common
hoel	1	0	0	proper
hoenemeyer	1	0	1	proper
hoenmans	0	0	1	dual
hoer	0	2	0	common
hoes	0	4	0	common
hoeve	3	0	0	proper
hof	3	0	0	proper
hofer	8	0	2	proper
hoff	1	1	0	proper
hoffa	2	0	0	proper
hoffer	1	1	0	proper
hoffered	0	1	0	common
hoffman	9	0	1	proper
hoffmann	4	0	0	proper
hofkriegsrath	7	0	0	proper
hofmarschal	1	0	0	proper
hofmeister	3	0	4	proper
hofs	2	0	0	proper
hofz	1	0	0	proper
hog	5	37	9	common
hogan	10	0	5	proper
hogan's	1	0	0	proper
hogarth	7	0	0	proper
hogarthian	3	0	0	proper
hoge's	1	0	0	proper
hogg	1	0	1	proper
hoggarty	2	0	0	proper
hogging	0	1	0	common
hogi	1	0	0	proper
hoglah	4	0	0	proper
hogmorton	1	0	0	proper
hogn	1	0	0	proper
hogs	1	30	0	common
hogshead	1	5	0	common
hogsheads	0	5	0	common
hogu	1	0	0	proper
hoham	1	0	0	proper
hohe	0	0	1	dual
hohenlaufen	1	0	0	proper
hohenlohe	1	0	0	proper
hohenwald	1	0	0	proper
hohenwarth	4	0	0	proper
hohenzollerns	1	0	0	proper
hohlakov	95	0	0	proper
hohlakovs	5	0	0	proper
hohlbein	9	0	0	proper
hoi	1	2	3	common
hoijer	3	0	0	proper
hoijer's	2	0	1	proper
hoile	0	3	0	common
hoilly	1	0	0	proper
hoipolloi	0	1	0	common
hoised	0	1	0	common
hoist	1	27	1	common
hoisted	0	96	0	common
hoisters	0	2	0	common
hoisting	0	28	2	common
hoists	0	2	0	common
hoity	2	1	3	proper
hojatoleslam	2	0	0	proper
hokan	1	0	0	proper
hokanson	1	0	1	proper
hoky	0	6	0	common
hol	0	1	0	common
hola	1	0	3	proper
holabird	1	0	0	proper
holbein	3	0	0	proper
holborn	49	0	2	proper
holbrook	2	0	0	proper
holburn	1	0	0	proper
hold	99	2616	141	common
holdback	0	1	0	common
holde	0	1	0	common
holden	21	21	10	proper
holden's	2	0	0	proper
holder	9	78	3	common
holderlin	1	0	0	proper
holders	19	234	13	common
holderson	1	0	0	proper
holdest	0	11	0	common
holdeth	0	9	0	common
holdfast	2	1	0	proper
holdin	0	2	0	common
holding	83	1473	25	common
holdings	206	133	3	proper
holdover	0	2	0	common
holdovers	0	1	0	common
holds	10	469	0	common
holdst	0	1	0	common
holdup	0	2	0	common
holdups	0	1	0	common
hole	50	593	0	common
holed	0	4	0	common
holes	2	225	0	common
holgates	1	0	0	proper
holiday	14	199	4	common
holidays	5	123	2	common
holie	0	1	0	common
holier	0	9	0	common
holierthanthou	0	2	0	common
holies	2	4	0	common
holiest	2	16	0	common
holily	0	5	0	common
holiness	11	60	1	common
holla	0	5	1	common
hollabrnn	5	0	0	proper
holladay	1	0	0	proper
holland	45	20	5	proper
hollander	1	0	0	proper
hollanders	2	0	0	proper
hollandka	1	0	0	proper
hollando	1	0	0	proper
hollands	4	0	1	proper
holld	0	2	0	common
holleb	2	0	0	proper
holler	0	5	0	common
hollered	0	2	0	common
hollering	0	4	0	common
hollers	0	1	0	common
holley	1	0	0	proper
hollies	0	4	0	common
hollinger	9	0	3	proper
hollingford	220	0	10	proper
hollings	3	0	0	proper
hollingshead	1	0	0	proper
hollis	3	0	0	proper
hollister	2	0	0	proper
holllinger	0	0	1	dual
hollo	7	0	30	proper
holloa	2	1	12	proper
hollow	2	396	4	common
holloway	13	0	0	proper
hollowed	0	14	0	common
hollowell	1	0	0	proper
hollower	0	3	0	common
hollowing	0	3	0	common
hollowly	0	4	0	common
hollowness	0	5	0	common
hollows	0	44	0	common
hollowware	0	1	0	common
holly	13	27	3	common
hollyhock	0	1	0	common
hollyhocks	0	7	0	common
hollyock	2	0	0	proper
hollywood	25	0	1	proper
hollywood's	4	0	0	proper
holm	0	1	0	common
holman	2	0	0	proper
holmberry	0	1	0	common
holmes	53	0	7	proper
holmwood	18	0	0	proper
holocaust	0	7	0	common
holofernes	3	0	0	proper
holon	3	0	0	proper
holored	0	1	0	common
holp	0	1	0	common
holpen	0	5	0	common
holstein	5	0	0	proper
holsten	1	0	0	proper
holster	0	13	0	common
holstered	0	3	0	common
holsters	0	5	0	common
holt	7	2	1	proper
holt's	1	0	0	proper
holty	1	0	0	proper
holus	0	2	0	common
holy	351	815	10	common
holyday	2	2	0	proper
holyhead	2	0	0	proper
holyoake	1	0	0	proper
holyoke	2	0	0	proper
holyrood	1	0	0	proper
holystones	0	1	0	common
holzman	1	0	0	proper
holzstoff	0	0	1	dual
hom	1	0	0	proper
homage	2	117	1	common
homam	1	0	0	proper
hombre	0	1	0	common
home	207	6461	45	common
home's	0	1	0	common
homeandhome	0	1	0	common
homeblend	0	1	0	common
homeborn	0	2	0	common
homebound	0	2	0	common
homebred	0	1	0	common
homebuilder	0	1	0	common
homebuilders	0	1	0	common
homebuilding	0	5	0	common
homebuyer	0	1	0	common
homebuyers	0	4	0	common
homecity	0	1	0	common
homeclubs	1	0	0	proper
homecoming	1	3	0	common
homecomings	0	2	0	common
homefolk	0	1	0	common
homeforthenight	0	1	0	common
homegoings	0	1	0	common
homegrown	0	2	0	common
homekeeping	1	0	0	proper
homeland	0	13	0	common
homeless	0	22	1	common
homelessness	0	1	0	common
homelier	0	2	0	common
homeliest	0	2	0	common
homelike	0	3	0	common
homeliness	0	5	0	common
homely	2	141	1	common
homemade	2	2	3	proper
homemaker	0	3	0	common
homemakers	2	1	0	proper
homemaster	1	0	0	proper
homeoffice	0	1	0	common
homeopathic	0	1	1	common
homeopaths	0	1	0	common
homeowners	1	3	0	common
homer	53	20	5	proper
homer's	1	0	0	proper
homeric	22	0	0	proper
homerican	2	0	0	proper
homerists	1	0	0	proper
homers	0	4	0	common
homerun	0	3	0	common
homerus	2	0	0	proper
homes	17	161	1	common
homesick	0	4	0	common
homesickness	0	2	0	common
homespun	0	5	0	common
homestake	8	0	2	proper
homestead	2	18	5	common
homesteaders	0	3	0	common
homesteads	0	5	0	common
hometown	0	0	1	dual
homeward	5	79	0	common
homewardbound	0	1	0	common
homewards	1	48	0	common
homiakov	3	0	0	proper
homicidal	0	9	0	common
homicide	5	8	0	common
homicides	0	1	0	common
homilies	0	2	0	common
homily	0	8	0	common
homing	0	1	0	common
hominum	1	3	0	common
hominy	47	0	0	proper
homlets	0	1	0	common
homme	39	12	0	proper
hommes	0	5	0	common
hommy	1	0	0	proper
homnibuses	0	1	0	common
homo	5	0	0	proper
homogenate	0	2	0	common
homogeneity	0	5	0	common
homogeneous	0	12	0	common
homogeneously	0	2	0	common
homogenization	0	1	0	common
homogenize	0	1	0	common
homopolymers	0	1	0	common
homosexual	0	2	0	common
homosexuals	0	3	0	common
homozygous	0	4	1	common
homre	0	0	1	dual
hon	19	5	0	proper
hon'ble	2	0	0	proper
honan	4	0	0	proper
hond	1	11	0	common
honda	3	0	0	proper
hondo	2	0	0	proper
honds	0	1	0	common
honduras	22	0	5	proper
hone	2	2	0	proper
honed	0	2	0	common
hones	0	3	0	common
honest	17	1078	12	common
honester	0	8	0	common
honestest	0	13	0	common
honestie	4	0	0	proper
honestly	0	172	6	common
honesttobetsy	0	1	0	common
honesty	7	175	3	common
honey	3	192	2	common
honeybee	0	2	1	common
honeybees	0	4	0	common
honeycomb	0	13	0	common
honeycombed	0	2	0	common
honeycombs	0	2	0	common
honeyed	0	7	0	common
honeyinthesun	0	1	0	common
honeymoon	2	39	0	common
honeymooned	0	2	0	common
honeymooners	0	1	0	common
honeymooning	0	1	0	common
honeymoons	0	1	0	common
honeys	0	2	0	common
honeysuckle	1	13	0	common
honeysuckles	0	9	0	common
honeywell	29	0	19	proper
honfoglalas	1	0	0	proper
hong	161	0	15	proper
hongkong	34	0	5	proper
hongrais	1	0	0	proper
hongshan	1	0	0	proper
honi	1	0	0	proper
honie	1	0	0	proper
honing	0	2	0	common
honiton	2	0	0	proper
honk	0	1	0	common
honkytonk	0	1	0	common
honkytonks	0	1	0	common
honneur	0	9	0	common
honolulu	6	0	1	proper
honor	91	651	8	common
honorabel	0	1	0	common
honorable	10	123	0	common
honorableness	0	1	0	common
honorably	0	15	0	common
honorary	2	8	0	common
honore	0	1	0	common
honored	0	80	0	common
honoree	0	1	0	common
honoria	4	0	0	proper
honorine	1	0	0	proper
honoring	0	15	0	common
honors	8	51	1	common
honotassa	4	0	0	proper
honour	227	1872	26	common
honourable	150	387	1	common
honourableness	0	2	0	common
honourables	2	0	1	proper
honourably	1	32	4	common
honourary	1	0	0	proper
honourd	0	1	0	common
honoured	4	219	6	common
honourest	0	1	0	common
honoureth	0	9	0	common
honouring	1	16	1	common
honours	3	116	0	common
honowably	0	1	0	common
honshu	1	0	0	proper
honte	0	3	0	common
hontish	0	2	0	common
hony	1	1	0	proper
honying	0	1	0	common
honysuckles	0	1	0	common
hoo	3	35	18	common
hooal	0	1	0	common
hooch	0	1	0	common
hood	34	58	2	common
hood's	1	0	0	proper
hooded	0	20	0	common
hoodle	1	0	0	proper
hoodlum	0	3	0	common
hoodlums	0	3	0	common
hoodman	0	1	0	common
hoods	2	6	0	common
hoodwink	0	2	0	common
hoodwinke	0	1	0	common
hoodwinked	0	10	0	common
hoodwinking	0	1	0	common
hoof	2	31	0	common
hoofandmouth	0	1	0	common
hoofmarks	0	1	0	common
hoofs	0	91	0	common
hooghli	1	0	0	proper
hoogli	1	0	0	proper
hoogovens	4	0	4	proper
hook	8	200	0	common
hookah	0	9	0	common
hookahs	0	1	0	common
hooked	1	59	1	common
hooker	2	0	0	proper
hooker's	1	0	0	proper
hookey	1	1	0	proper
hooking	0	14	0	common
hooks	0	69	0	common
hookup	0	2	0	common
hookups	0	1	0	common
hookworm	0	1	0	common
hoold	1	3	0	common
hoole	5	0	0	proper
hooliganism	0	1	0	common
hoon	1	0	0	proper
hoonger	0	1	0	common
hoongry	0	2	0	common
hoop	1	19	0	common
hooped	0	11	0	common
hooper	3	0	1	proper
hoopes	0	1	0	common
hoopig	0	1	0	common
hooping	0	8	0	common
hoopla	0	0	1	dual
hoops	0	40	0	common
hoor	0	1	0	common
hoorah	0	0	1	dual
hooray	3	2	3	proper
hoorded	0	1	0	common
hoorly	0	1	0	common
hooroar	9	1	12	proper
hooroosh	0	2	0	common
hoosac	1	0	0	proper
hoosegow	0	1	0	common
hoosegows	0	1	0	common
hoosh	0	0	2	dual
hoosier	2	0	0	proper
hoot	7	12	2	common
hooted	0	8	0	common
hooting	0	3	0	common
hootings	0	5	0	common
hoots	0	5	0	common
hoover	8	0	0	proper
hooves	0	2	0	common
hop	2	31	2	common
hope	77	4480	37	common
hope's	1	0	0	proper
hoped	0	848	1	common
hopedale	1	0	0	proper
hopedfor	0	2	1	common
hopeful	3	182	0	common
hopefully	0	43	4	common
hopefulness	0	26	1	common
hopefuls	0	2	0	common
hopei	1	0	0	proper
hopeless	2	289	4	common
hopelessly	1	91	1	common
hopelessness	0	45	0	common
hopes	22	848	6	common
hopeth	0	1	0	common
hopfrog	0	3	0	common
hopfrogs	0	0	1	dual
hophni	5	0	0	proper
hoping	3	275	6	common
hopkins	65	0	1	proper
hopkinsian	2	0	0	proper
hopped	0	22	0	common
hopper	0	2	0	common
hoppers	0	1	0	common
hoppetty	0	0	1	dual
hopping	0	28	0	common
hoppity	0	15	1	common
hoppled	0	1	0	common
hopples	0	5	0	common
hops	0	14	0	common
hopscotch	0	2	0	common
hopskipped	0	1	0	common
hoptalmy	0	1	0	common
hor	16	2	96	proper
hora	4	0	9	proper
horace	55	0	3	proper
horace's	0	0	1	dual
horam	1	0	0	proper
horas	0	1	0	common
horat	0	0	1	dual
horatii	2	0	0	proper
horatio	54	0	4	proper
horatio's	1	0	0	proper
horatius	3	0	0	proper
hord	1	0	0	proper
horde	0	5	1	common
hordes	0	7	0	common
hordit	0	1	0	common
hore	0	3	0	common
horeb	17	0	0	proper
horehound	0	1	0	common
horem	1	0	0	proper
horgan	0	1	0	common
horhagidgad	2	0	0	proper
hori	4	0	0	proper
horick	9	0	0	proper
horims	2	0	0	proper
horis	0	2	1	common
horite	1	0	0	proper
horites	3	0	0	proper
horizn	0	0	1	dual
horizon	19	278	10	common
horizons	2	19	0	common
horizontal	1	69	0	common
horizontality	0	1	0	common
horizontally	0	23	0	common
hormah	9	0	0	proper
hormel	3	0	0	proper
hormone	0	15	0	common
hormones	0	6	0	common
hormuz	32	0	0	proper
horn	60	139	2	common
hornbill	0	3	0	common
hornblower	18	0	0	proper
hornby	1	0	0	proper
horne	3	0	0	proper
horne's	1	0	0	proper
horned	2	12	0	common
horner	18	0	2	proper
hornet	0	3	0	common
hornets	0	1	0	common
hornpipe	2	11	0	common
hornpipes	0	2	0	common
hornpiping	0	1	0	common
hornrim	0	1	0	common
hornrimmed	0	1	0	common
horns	0	155	0	common
hornsey	4	0	0	proper
horny	0	11	0	common
horologe	1	0	0	proper
horonaim	5	0	0	proper
horonite	3	0	0	proper
horoscope	0	1	0	common
horowitz	4	0	1	proper
horrendum	0	1	0	common
horrent	0	1	0	common
horrible	3	454	7	common
horribles	0	2	0	common
horribly	0	104	2	common
horrid	4	247	8	common
horrida	1	1	0	proper
horridly	0	8	0	common
horrific	0	1	0	common
horrified	0	72	0	common
horrifies	0	3	0	common
horrify	0	8	0	common
horrifying	0	7	0	common
horrifyingly	0	1	0	common
horroar	0	1	0	common
horrock	20	0	0	proper
horrocks	41	0	1	proper
horror	4	586	5	common
horrors	1	113	0	common
horrorstruck	0	1	0	common
horrour	1	6	0	common
horrours	0	1	0	common
horrud	0	1	0	common
hors	0	5	1	common
horse	77	1894	4	common
horse's	0	5	0	common
horseback	0	184	0	common
horsebacke	1	0	0	proper
horsebacking	0	1	0	common
horseblanket	0	1	0	common
horsechestnut	0	1	0	common
horsecloth	0	3	0	common
horsecloths	0	5	0	common
horsed	0	4	0	common
horsedealer	0	2	0	common
horsedom	0	1	0	common
horseflesh	0	13	0	common
horseflies	0	1	0	common
horseguard	0	1	0	common
horsehair	0	11	0	common
horsehoofs	0	1	0	common
horsejockey	0	1	0	common
horseleach	0	1	0	common
horseless	0	2	0	common
horselike	0	1	0	common
horsely	1	0	1	proper
horseman	0	36	0	common
horsemanship	0	6	0	common
horsemen	1	102	0	common
horsemonger	5	0	0	proper
horsepittle	0	1	0	common
horseplay	0	3	0	common
horseplaying	0	1	0	common
horsepond	0	1	0	common
horseponds	0	2	0	common
horsepower	0	5	0	common
horser	0	2	0	common
horseradish	0	2	0	common
horses	13	1606	8	common
horseshoe	0	4	0	common
horsetrading	0	1	0	common
horsetrail	0	1	0	common
horsewhip	0	17	0	common
horsewhipped	0	6	0	common
horsewhipping	0	2	0	common
horsewoman	0	6	0	common
horsey	0	2	0	common
horseys	1	0	0	proper
horsfall	7	0	0	proper
horsham	1	0	0	proper
horsing	0	2	0	common
horson	0	1	0	common
horsse	0	1	0	common
horsses	1	0	0	proper
horst	1	0	0	proper
horstius	2	0	0	proper
horstman	1	0	0	proper
hortense	20	0	1	proper
horticultural	1	2	0	common
horticulture	1	1	1	proper
horticulturist	0	1	0	common
horton	1	0	1	proper
horwath	1	0	0	proper
hos	0	0	1	dual
hosah	5	0	0	proper
hosaka	2	0	0	proper
hosanna	8	1	0	proper
hosannah	0	10	0	common
hosannas	1	0	0	proper
hosbin	0	0	1	dual
hose	2	33	0	common
hosea	14	0	1	proper
hosen	0	2	0	common
hoses	0	2	0	common
hoshaiah	3	0	0	proper
hoshama	1	0	0	proper
hoshaphat	0	1	0	common
hoshea	11	0	0	proper
hosier	1	2	0	common
hosiers	0	2	0	common
hosiery	0	2	0	common
hosing	0	2	0	common
hosjeradek	2	0	0	proper
hosmannus	2	0	0	proper
hosmer	1	0	0	proper
hosni	1	0	0	proper
hosp	1	0	0	proper
hospadars	1	0	0	proper
hospice	1	1	0	proper
hospitable	0	120	0	common
hospitably	0	11	0	common
hospital	124	289	10	common
hospitalcare	0	1	0	common
hospitalities	0	5	0	common
hospitality	6	181	0	common
hospitalization	0	4	0	common
hospitalized	0	2	0	common
hospitallers	2	0	0	proper
hospitally	0	1	0	common
hospitals	5	77	1	common
hospodar	1	0	0	proper
hosposable	0	0	1	dual
hoss	0	8	0	common
hossein	5	0	0	proper
hosses	0	8	0	common
host	10	668	0	common
host's	0	5	0	common
hostage	1	5	0	common
hostages	0	7	0	common
hostaria	1	0	0	proper
hoste	0	1	0	common
hosted	0	3	0	common
hostel	0	6	0	common
hostelries	0	4	0	common
hostelry	0	23	0	common
hostels	0	3	0	common
hostess	0	126	0	common
hostesse	5	0	0	proper
hostesses	0	3	0	common
hostetler	1	0	0	proper
hostile	2	196	2	common
hostilely	0	3	0	common
hostilities	0	27	1	common
hostility	0	79	0	common
hosting	0	3	0	common
hostitilies	0	1	0	common
hostler	0	47	0	common
hostlers	0	11	0	common
hosts	1	346	1	common
hostspecific	0	1	0	common
hosuing	1	0	0	proper
hot	19	1093	15	common
hotbed	0	2	0	common
hotblooded	0	1	0	common
hotbrained	0	1	0	common
hotch	0	1	0	common
hotcolored	0	0	0	dual
hotdogs	0	1	0	common
hote	0	11	0	common
hotei	4	0	1	proper
hotel	163	494	5	common
hotel's	0	1	0	common
hotelman's	0	1	0	common
hotelmotel	0	1	0	common
hotels	26	82	1	common
hoter	0	1	0	common
hotham	3	0	0	proper
hothan	1	0	0	proper
hotherstone	3	0	2	proper
hothir	2	0	0	proper
hothoney	0	1	0	common
hothouse	0	15	0	common
hothouses	0	4	0	common
hotly	0	62	0	common
hotman	1	0	0	proper
hotrod	0	1	0	common
hotshot	0	2	0	common
hotslough	0	1	0	common
hottentot	6	0	0	proper
hottentots	2	0	0	proper
hotter	0	35	0	common
hottest	0	15	0	common
hotwater	0	1	0	common
hotwell	1	0	0	proper
hoty	0	2	0	common
hou	1	1	1	proper
houbigant	1	0	0	proper
houchard	1	0	0	proper
houdancourt	1	0	0	proper
houdini	1	0	0	proper
houdstermaatschappij	1	0	0	proper
houer	1	1	0	proper
hough	6	1	0	proper
hough's	2	0	0	proper
houghed	0	4	0	common
houghton	8	0	1	proper
houghton's	1	0	0	proper
hougomont	27	0	5	proper
houk	3	0	0	proper
hould	0	1	1	common
houlder	2	0	0	proper
houldsworth	1	0	0	proper
houma	1	0	0	proper
hound	4	39	0	common
hounded	0	4	0	common
hounds	4	85	1	common
houndsditch	2	0	0	proper
houndsley	7	0	0	proper
hounslow	7	0	0	proper
houphouet	4	0	0	proper
hour	8	3888	5	common
hour's	0	1	0	common
houre	1	21	0	common
hourely	0	1	0	common
houres	2	3	0	common
hourglass	0	4	0	common
houri	1	2	0	common
houris	0	2	0	common
hourlong	0	2	0	common
hourly	0	36	0	common
hourra	0	1	0	common
hours	18	2173	6	common
house	1376	13024	31	common
house's	2	0	0	proper
housebell	0	1	0	common
houseboats	0	1	0	common
housebreaker	0	20	0	common
housebreakers	0	4	0	common
